age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,predicted_deposit,probability,predicted_proba
51,management,married,university.degree,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6476385353292576,0.6476385353292576
41,admin.,married,university.degree,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6435712673240723,0.6435712673240723
27,blue-collar,divorced,basic.9y,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.6559925376212077,0.6559925376212077
80,retired,divorced,basic.4y,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.744,5017.5,1,0.9159780022809458,0.9159780022809458
35,self-employed,married,high.school,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6870893822387734,0.6870893822387734
52,services,married,high.school,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.7202492833795191,0.7202492833795191
28,technician,single,basic.9y,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.7657249884716151,0.7657249884716151
54,retired,married,basic.4y,yes,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.8260089836658336,0.8260089836658336
31,blue-collar,single,basic.9y,no,yes,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.7012628176969107,0.7012628176969107
59,technician,married,university.degree,no,no,cellular,aug,wed,4,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1,0.9132668801863857,0.9132668801863857
44,blue-collar,married,high.school,yes,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,1,0.7738594450884185,0.7738594450884185
42,blue-collar,married,basic.6y,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6591790413855876,0.6591790413855876
31,blue-collar,married,basic.9y,no,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.7316215940110375,0.7316215940110375
35,blue-collar,married,basic.6y,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.5957879344534286,0.5957879344534286
30,blue-collar,married,basic.9y,yes,no,cellular,jul,tue,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6889647439311611,0.6889647439311611
24,blue-collar,married,basic.9y,no,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6226512023055881,0.6226512023055881
35,management,single,university.degree,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6644572553443514,0.6644572553443514
37,admin.,single,high.school,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6325509186073421,0.6325509186073421
58,unemployed,married,university.degree,yes,no,cellular,nov,thu,2,999,0,nonexistent,-1.1,94.767,-50.8,1.041,4963.6,1,0.9419139672295366,0.9419139672295366
60,retired,divorced,professional.course,no,no,cellular,jul,mon,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.7276059273246046,0.7276059273246046
57,retired,married,high.school,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6497600403290814,0.6497600403290814
44,services,married,high.school,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6627655933924166,0.6627655933924166
37,blue-collar,single,university.degree,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6462033210035365,0.6462033210035365
59,services,single,high.school,yes,no,cellular,mar,fri,2,999,0,nonexistent,-1.8,93.369,-34.8,0.636,5008.7,1,0.9450844362695074,0.9450844362695074
37,admin.,single,high.school,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.7242240255228648,0.7242240255228648
35,admin.,married,university.degree,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,1,0.9390609167715196,0.9390609167715196
34,technician,married,university.degree,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6739274090955709,0.6739274090955709
70,retired,married,basic.4y,yes,no,cellular,dec,wed,1,999,2,failure,-3.0,92.713,-33.0,0.715,5023.5,1,0.9273418312455626,0.9273418312455626
36,technician,married,university.degree,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6367761202350476,0.6367761202350476
35,admin.,married,high.school,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.7051482122398828,0.7051482122398828
28,technician,single,professional.course,yes,no,cellular,apr,thu,1,999,2,failure,-1.8,93.075,-47.1,1.483,5099.1,1,0.7945430774805063,0.7945430774805063
35,entrepreneur,married,high.school,no,no,cellular,sep,tue,2,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,1,0.924277099320732,0.924277099320732
57,management,married,university.degree,no,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1,0.9226165858545964,0.9226165858545964
29,technician,single,professional.course,no,yes,telephone,sep,thu,2,18,1,success,-1.1,94.199,-37.5,0.879,4963.6,1,0.9393711488927828,0.9393711488927828
26,self-employed,single,university.degree,no,no,cellular,may,wed,1,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,1,0.912160598436267,0.912160598436267
39,management,married,university.degree,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.7773769038490266,0.7773769038490266
25,student,single,high.school,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.6200970761766647,0.6200970761766647
25,student,single,high.school,yes,no,cellular,jul,tue,1,999,1,failure,-2.9,92.469,-33.6,1.044,5076.2,1,0.9137774936324734,0.9137774936324734
51,admin.,married,university.degree,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.6438916281994523,0.6438916281994523
33,services,married,high.school,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6429916597644981,0.6429916597644981
45,admin.,single,university.degree,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.658926373771777,0.658926373771777
28,admin.,single,high.school,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.7425381797129132,0.7425381797129132
28,services,married,high.school,no,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.8135255476295932,0.8135255476295932
37,blue-collar,married,basic.6y,no,no,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.5958555627740599,0.5958555627740599
36,blue-collar,married,basic.9y,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6703026213629663,0.6703026213629663
81,retired,divorced,basic.4y,yes,no,cellular,oct,thu,1,999,1,failure,-1.1,94.601,-49.5,0.987,4963.6,1,0.9205207485585826,0.9205207485585826
26,services,single,high.school,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.62074075346905,0.62074075346905
36,entrepreneur,married,high.school,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.670306875178434,0.670306875178434
33,admin.,single,university.degree,no,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,0.9241436573448559,0.9241436573448559
50,admin.,divorced,university.degree,yes,no,cellular,mar,tue,19,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,1,0.9262255952171344,0.9262255952171344
32,blue-collar,married,professional.course,no,yes,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5949118630899164,0.5949118630899164
52,technician,married,basic.6y,no,no,cellular,may,thu,1,12,1,success,-1.8,92.893,-46.2,1.266,5099.1,1,0.6159078893265996,0.6159078893265996
38,admin.,single,university.degree,yes,no,cellular,jun,mon,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0.9185483455132126,0.9185483455132126
46,admin.,single,university.degree,no,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,1,0.8439732890684731,0.8439732890684731
28,management,single,university.degree,yes,no,cellular,jul,wed,9,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6873613052804791,0.6873613052804791
39,blue-collar,single,basic.4y,yes,no,telephone,mar,tue,3,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,1,0.9137258595927893,0.9137258595927893
52,admin.,married,university.degree,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.6872760334655997,0.6872760334655997
53,technician,single,professional.course,yes,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6268921520783086,0.6268921520783086
41,admin.,single,high.school,no,no,telephone,oct,tue,1,999,0,nonexistent,-0.1,93.798,-40.4,4.968,5195.8,1,0.9571694361418054,0.9571694361418054
47,blue-collar,married,basic.4y,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.615943268866257,0.615943268866257
40,technician,single,university.degree,no,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.608694538838055,0.608694538838055
35,blue-collar,single,basic.9y,yes,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.688592191471763,0.688592191471763
53,technician,married,basic.9y,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6324823449773405,0.6324823449773405
41,admin.,married,basic.6y,no,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,1,0.6211594753659404,0.6211594753659404
70,retired,married,basic.4y,yes,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1,0.9235023881376588,0.9235023881376588
59,admin.,divorced,university.degree,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.7819054753029503,0.7819054753029503
52,blue-collar,divorced,basic.9y,yes,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6465814852724703,0.6465814852724703
43,blue-collar,married,basic.4y,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1,0.719241222609152,0.719241222609152
57,admin.,divorced,university.degree,yes,yes,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6861492673318303,0.6861492673318303
34,admin.,single,professional.course,no,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,1,0.8283704915606631,0.8283704915606631
32,admin.,single,university.degree,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6612006677104397,0.6612006677104397
44,management,single,university.degree,no,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.6498807523901675,0.6498807523901675
31,technician,single,professional.course,yes,no,cellular,aug,thu,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.593654006184767,0.593654006184767
34,admin.,married,basic.6y,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,1,0.7259833738765985,0.7259833738765985
28,blue-collar,married,basic.9y,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.6017647624166812,0.6017647624166812
31,services,single,high.school,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1,0.7343238136961119,0.7343238136961119
26,blue-collar,married,basic.9y,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.6053074303884716,0.6053074303884716
56,retired,married,high.school,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6562031209305146,0.6562031209305146
25,admin.,single,high.school,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.9248758348743825,0.9248758348743825
45,admin.,single,university.degree,yes,no,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,1,0.796237563150858,0.796237563150858
51,unemployed,married,professional.course,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.623058829965031,0.623058829965031
33,self-employed,single,university.degree,no,no,telephone,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.711835788239499,0.711835788239499
29,services,single,professional.course,yes,no,telephone,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,1,0.87660536698626,0.87660536698626
34,blue-collar,married,basic.4y,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.5954965622725797,0.5954965622725797
44,admin.,single,basic.9y,yes,no,cellular,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6509591724565916,0.6509591724565916
32,admin.,single,university.degree,yes,yes,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6742067501158386,0.6742067501158386
38,management,married,university.degree,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.609351499969651,0.609351499969651
26,admin.,single,high.school,no,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.9136520872494851,0.9136520872494851
40,admin.,single,university.degree,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.5946329346372652,0.5946329346372652
38,management,married,university.degree,no,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6591376541490905,0.6591376541490905
39,admin.,married,high.school,no,yes,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.6793306745821905,0.6793306745821905
35,services,single,high.school,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.7845506699698449,0.7845506699698449
25,student,single,high.school,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,1,0.9194481147946958,0.9194481147946958
24,housemaid,married,basic.9y,yes,no,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1,0.6238876536551458,0.6238876536551458
28,admin.,single,university.degree,yes,no,telephone,jun,thu,6,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1,0.6095653999197079,0.6095653999197079
40,blue-collar,divorced,basic.9y,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6494831486521957,0.6494831486521957
37,admin.,married,high.school,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.6113047645263211,0.6113047645263211
74,retired,married,high.school,no,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1,0.9235023881376588,0.9235023881376588
37,technician,single,university.degree,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.6975875646964776,0.6975875646964776
27,admin.,married,high.school,yes,no,telephone,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.5974475927289321,0.5974475927289321
43,self-employed,single,high.school,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1,0.7284543320676008,0.7284543320676008
59,retired,married,university.degree,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6320656436872012,0.6320656436872012
60,retired,married,basic.6y,yes,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,0.9248757763922141,0.9248757763922141
86,retired,divorced,basic.4y,yes,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,1,0.9159780022809458,0.9159780022809458
56,services,divorced,high.school,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6359727587670232,0.6359727587670232
35,admin.,single,high.school,yes,no,cellular,may,fri,2,10,1,success,-1.8,92.893,-46.2,1.313,5099.1,1,0.8995365309157611,0.8995365309157611
19,student,single,basic.9y,yes,no,cellular,nov,wed,1,999,1,failure,-1.1,94.767,-50.8,1.048,4963.6,1,0.9105891932156656,0.9105891932156656
29,blue-collar,married,basic.9y,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6617999645074516,0.6617999645074516
50,admin.,married,high.school,no,no,telephone,nov,mon,5,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,1,0.8499464984304853,0.8499464984304853
57,management,married,university.degree,yes,no,cellular,aug,thu,4,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1,0.9226165858545964,0.9226165858545964
37,blue-collar,married,basic.9y,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,0.6416601181408625,0.6416601181408625
30,services,single,professional.course,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.6210566133782557,0.6210566133782557
55,retired,married,high.school,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,0.7619277171043495,0.7619277171043495
25,student,single,high.school,yes,no,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,1,0.9227580026121761,0.9227580026121761
48,self-employed,divorced,university.degree,no,no,cellular,aug,fri,1,999,1,failure,-1.7,94.027,-38.3,0.898,4991.6,1,0.9273190789310592,0.9273190789310592
37,technician,single,professional.course,yes,no,cellular,nov,wed,1,999,0,nonexistent,-1.1,94.767,-50.8,1.044,4963.6,1,0.9419139672295366,0.9419139672295366
36,blue-collar,married,basic.9y,no,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.6910875074293538,0.6910875074293538
42,admin.,single,university.degree,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6548141059858633,0.6548141059858633
75,retired,divorced,high.school,no,no,telephone,apr,tue,1,6,2,success,-1.8,93.749,-34.6,0.642,5008.7,1,0.9664520739047134,0.9664520739047134
37,management,married,university.degree,yes,no,cellular,oct,thu,3,5,5,success,-1.1,94.601,-49.5,1.025,4963.6,1,0.9664520739047134,0.9664520739047134
46,technician,married,high.school,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.6256633696102649,0.6256633696102649
57,retired,married,professional.course,yes,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6688281464703351,0.6688281464703351
29,unemployed,married,university.degree,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.6361034854528703,0.6361034854528703
38,management,married,university.degree,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6652342044582319,0.6652342044582319
37,admin.,married,high.school,no,no,cellular,jul,tue,1,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,1,0.9221692487675598,0.9221692487675598
78,retired,married,basic.4y,yes,yes,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.9378850624832554,0.9378850624832554
29,technician,married,university.degree,yes,no,cellular,jul,wed,2,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,1,0.9244904491458414,0.9244904491458414
38,technician,married,university.degree,no,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,1,0.9394851942648638,0.9394851942648638
33,admin.,single,university.degree,no,yes,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6929697889126841,0.6929697889126841
34,admin.,divorced,high.school,yes,no,cellular,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6577650188149186,0.6577650188149186
35,services,married,high.school,yes,no,cellular,apr,thu,1,5,1,success,-1.8,93.075,-47.1,1.365,5099.1,1,0.9499727503004811,0.9499727503004811
47,admin.,married,basic.6y,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6069253054822453,0.6069253054822453
29,services,single,high.school,yes,no,cellular,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1,0.6671265522018132,0.6671265522018132
23,unemployed,single,basic.9y,yes,no,cellular,oct,thu,1,4,1,success,-3.4,92.431,-26.9,0.754,5017.5,1,0.9664520739047134,0.9664520739047134
33,self-employed,married,basic.9y,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.7213405982304094,0.7213405982304094
34,admin.,married,university.degree,yes,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,1,0.8503018831653804,0.8503018831653804
43,services,divorced,basic.6y,yes,no,telephone,aug,wed,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,1,0.8837024206360561,0.8837024206360561
57,management,married,university.degree,yes,yes,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.686608990620007,0.686608990620007
36,admin.,single,university.degree,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.6273158184884273,0.6273158184884273
31,admin.,married,university.degree,no,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6324231515166697,0.6324231515166697
37,technician,married,professional.course,yes,no,cellular,aug,fri,7,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6642977734355365,0.6642977734355365
18,student,single,basic.4y,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.9307864590377881,0.9307864590377881
42,entrepreneur,single,university.degree,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6422524973243443,0.6422524973243443
35,admin.,single,high.school,no,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,1,0.6493047342595218,0.6493047342595218
34,technician,married,professional.course,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.697598177062715,0.697598177062715
58,technician,married,professional.course,no,no,cellular,aug,tue,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1,0.9235023881376588,0.9235023881376588
32,services,married,high.school,no,yes,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.7043384899451454,0.7043384899451454
29,entrepreneur,single,professional.course,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1,0.6173208544830528,0.6173208544830528
34,admin.,married,high.school,no,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,0.7020663637166686,0.7020663637166686
37,management,married,university.degree,no,yes,telephone,jun,mon,7,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.6010219646473937,0.6010219646473937
37,blue-collar,married,basic.9y,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.6326438812346424,0.6326438812346424
47,services,divorced,high.school,yes,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.7743491875141628,0.7743491875141628
35,admin.,single,university.degree,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.7033955061230749,0.7033955061230749
35,blue-collar,married,high.school,yes,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.7141314175195601,0.7141314175195601
32,student,single,university.degree,no,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6826331258509838,0.6826331258509838
30,technician,single,university.degree,yes,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,0.9241436573448559,0.9241436573448559
28,blue-collar,married,basic.4y,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.7187243374492852,0.7187243374492852
35,admin.,married,high.school,no,no,cellular,jul,tue,11,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6835212207295882,0.6835212207295882
36,admin.,married,university.degree,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,1,0.6049426316383569,0.6049426316383569
31,entrepreneur,married,university.degree,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6712678304854393,0.6712678304854393
42,blue-collar,single,basic.4y,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6581393935363439,0.6581393935363439
27,technician,single,professional.course,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6770543165026841,0.6770543165026841
36,admin.,married,high.school,yes,no,cellular,sep,thu,1,999,0,nonexistent,-3.4,92.379,-29.8,0.766,5017.5,1,0.924277099320732,0.924277099320732
34,technician,married,university.degree,yes,no,cellular,apr,thu,2,8,1,success,-1.8,93.075,-47.1,1.365,5099.1,1,0.9252009395366687,0.9252009395366687
33,admin.,married,high.school,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.7077486507277306,0.7077486507277306
26,admin.,single,university.degree,yes,no,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6873613052804791,0.6873613052804791
50,blue-collar,married,basic.4y,yes,yes,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6476014671224206,0.6476014671224206
43,admin.,married,high.school,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.652818783113875,0.652818783113875
44,management,married,basic.6y,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,1,0.7788123243835591,0.7788123243835591
51,admin.,married,high.school,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1,0.6693881080070636,0.6693881080070636
