age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,predicted_deposit,probability,predicted_proba
43,blue-collar,single,basic.9y,yes,no,telephone,jun,wed,21,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0.159879381334186,0.159879381334186
35,admin.,single,high.school,yes,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5550767422219177,0.5550767422219177
30,blue-collar,married,basic.6y,yes,yes,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.5530576933929777,0.5530576933929777
52,unemployed,divorced,high.school,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.5796890902829005,0.5796890902829005
55,blue-collar,married,basic.4y,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5591611472791772,0.5591611472791772
58,blue-collar,single,basic.4y,no,no,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0,0.21032405921826824,0.21032405921826824
29,entrepreneur,married,university.degree,no,no,cellular,nov,thu,5,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.535205223075134,0.535205223075134
55,blue-collar,married,basic.4y,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.527061981271118,0.527061981271118
28,admin.,single,high.school,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.567937330693059,0.567937330693059
40,housemaid,married,basic.4y,yes,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.4643440110880748,0.4643440110880748
55,services,married,high.school,no,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.5797244081381672,0.5797244081381672
54,services,married,high.school,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.4574833495063293,0.4574833495063293
53,blue-collar,married,basic.4y,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4546766606843744,0.4546766606843744
58,admin.,married,university.degree,yes,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5787725773692022,0.5787725773692022
45,admin.,divorced,university.degree,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5322876562799209,0.5322876562799209
36,blue-collar,married,basic.4y,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.44504146359923014,0.44504146359923014
50,admin.,divorced,university.degree,yes,no,telephone,nov,mon,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0.3048869681805105,0.3048869681805105
45,management,married,basic.9y,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.4637314243372664,0.4637314243372664
51,blue-collar,divorced,basic.9y,no,no,telephone,jun,fri,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5667387080019042,0.5667387080019042
39,blue-collar,married,basic.9y,no,no,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.5804598602957081,0.5804598602957081
35,blue-collar,married,basic.4y,no,no,telephone,may,fri,14,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.21187338298863245,0.21187338298863245
56,technician,divorced,university.degree,no,yes,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.262393296889073,0.262393296889073
30,housemaid,married,high.school,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.45384657155942393,0.45384657155942393
38,blue-collar,single,basic.6y,yes,no,telephone,jun,mon,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1,0.5569680023030346,0.5569680023030346
28,blue-collar,married,basic.4y,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.48739361193343056,0.48739361193343056
45,admin.,married,basic.9y,no,yes,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5471539845053556,0.5471539845053556
26,technician,single,professional.course,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.510494631330897,0.510494631330897
34,admin.,single,university.degree,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1,0.5673343910047229,0.5673343910047229
31,admin.,married,university.degree,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1,0.5438480287459821,0.5438480287459821
56,blue-collar,married,basic.4y,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5160324920985295,0.5160324920985295
37,services,married,high.school,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5585923392079125,0.5585923392079125
24,admin.,single,high.school,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.562430282388329,0.562430282388329
49,blue-collar,single,basic.6y,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4730499864255262,0.4730499864255262
59,retired,married,high.school,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,1,0.5480498121267013,0.5480498121267013
34,services,single,high.school,no,no,cellular,apr,fri,1,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.37256795965598893,0.37256795965598893
47,technician,married,professional.course,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0.4536407760840739,0.4536407760840739
48,services,married,basic.4y,yes,yes,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.4894072857607762,0.4894072857607762
49,admin.,divorced,high.school,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5273015456582993,0.5273015456582993
46,admin.,single,high.school,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.41678721731429164,0.41678721731429164
35,management,married,university.degree,no,no,cellular,aug,thu,18,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0.0646895808786244,0.0646895808786244
37,blue-collar,married,basic.9y,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.3711172344307369,0.3711172344307369
44,technician,married,high.school,yes,yes,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0.49420541654536826,0.49420541654536826
32,unemployed,single,high.school,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.4443258226475923,0.4443258226475923
43,blue-collar,married,basic.9y,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.4862959861620252,0.4862959861620252
48,technician,married,professional.course,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0.43584120367385837,0.43584120367385837
51,blue-collar,married,basic.9y,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5335911957518183,0.5335911957518183
55,admin.,married,high.school,no,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5416301272663024,0.5416301272663024
37,blue-collar,single,basic.9y,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.44819368710994434,0.44819368710994434
31,technician,single,university.degree,yes,no,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.39807845590821833,0.39807845590821833
40,blue-collar,married,basic.9y,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4959327077897672,0.4959327077897672
47,blue-collar,divorced,basic.9y,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4608074591088737,0.4608074591088737
37,management,married,university.degree,no,no,telephone,jun,fri,23,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.20054075542463515,0.20054075542463515
54,retired,married,basic.9y,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.516229563299026,0.516229563299026
20,blue-collar,single,basic.4y,no,no,telephone,sep,mon,1,999,0,nonexistent,-1.1,94.199,-37.5,0.882,4963.6,0,0.47724125620710167,0.47724125620710167
39,technician,married,basic.6y,no,no,cellular,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,1,0.543935851288526,0.543935851288526
56,retired,married,high.school,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1,0.5594499086810553,0.5594499086810553
44,blue-collar,married,basic.6y,yes,no,cellular,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.47105664930948343,0.47105664930948343
42,services,married,high.school,no,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5141700584592427,0.5141700584592427
44,admin.,married,high.school,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.41894278525281736,0.41894278525281736
47,admin.,divorced,university.degree,no,yes,cellular,aug,tue,19,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.036719126703551944,0.036719126703551944
46,blue-collar,married,basic.9y,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,0.38945991175419975,0.38945991175419975
53,retired,divorced,basic.4y,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.48408214600073046,0.48408214600073046
44,blue-collar,married,basic.4y,no,no,cellular,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.31098924219623314,0.31098924219623314
35,technician,married,basic.6y,yes,yes,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0.452201867658751,0.452201867658751
30,blue-collar,single,basic.6y,yes,no,telephone,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.3546731351489375,0.3546731351489375
34,blue-collar,married,professional.course,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1,0.5664013766271881,0.5664013766271881
45,entrepreneur,married,basic.9y,no,no,telephone,may,mon,9,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.30773995754146843,0.30773995754146843
34,blue-collar,married,basic.6y,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5599158681642504,0.5599158681642504
54,services,married,high.school,no,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.27692756344043123,0.27692756344043123
29,admin.,single,basic.9y,yes,no,telephone,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,0.14058877132837488,0.14058877132837488
42,technician,married,basic.9y,no,no,cellular,apr,mon,4,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,0,0.4381084680532311,0.4381084680532311
36,housemaid,married,basic.6y,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.4498075634258325,0.4498075634258325
33,self-employed,married,basic.4y,no,no,cellular,aug,wed,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.21695433146813584,0.21695433146813584
28,blue-collar,single,basic.9y,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.42772854735736193,0.42772854735736193
42,blue-collar,divorced,basic.6y,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5310577749029339,0.5310577749029339
34,technician,single,high.school,yes,no,telephone,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0,0.40561532852448406,0.40561532852448406
46,admin.,married,university.degree,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.5792779018549038,0.5792779018549038
39,blue-collar,married,basic.6y,yes,no,cellular,may,wed,9,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.2860096468446661,0.2860096468446661
26,blue-collar,married,basic.9y,no,no,cellular,may,thu,1,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0.37795404991682874,0.37795404991682874
39,technician,married,university.degree,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,1,0.5763453440742737,0.5763453440742737
36,technician,divorced,high.school,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.31309894849434006,0.31309894849434006
32,blue-collar,single,basic.6y,yes,no,telephone,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.4301697656114433,0.4301697656114433
34,blue-collar,married,basic.4y,no,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.5913780866813757,0.5913780866813757
38,technician,married,professional.course,yes,no,telephone,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.28281673642641536,0.28281673642641536
40,self-employed,married,basic.9y,no,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.24827984970190678,0.24827984970190678
54,management,married,university.degree,yes,yes,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0,0.4368949472168136,0.4368949472168136
35,blue-collar,married,basic.9y,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.30073822331524097,0.30073822331524097
35,technician,single,professional.course,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.5268370176239408,0.5268370176239408
49,blue-collar,married,basic.9y,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.56244643953375,0.56244643953375
58,entrepreneur,married,university.degree,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.42920202066426666,0.42920202066426666
53,blue-collar,married,basic.4y,yes,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0,0.431815649857722,0.431815649857722
37,technician,married,professional.course,yes,no,telephone,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.4335920718542805,0.4335920718542805
38,technician,married,professional.course,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.37084088860881564,0.37084088860881564
47,blue-collar,married,basic.9y,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.4508377868683296,0.4508377868683296
38,blue-collar,single,basic.4y,no,no,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.32094390724747907,0.32094390724747907
54,self-employed,married,professional.course,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.35278544642088894,0.35278544642088894
25,blue-collar,single,basic.9y,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1,0.57610468532856,0.57610468532856
31,technician,single,university.degree,no,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5433766495501695,0.5433766495501695
42,blue-collar,married,basic.4y,yes,yes,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.44708053103250006,0.44708053103250006
39,services,married,high.school,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1,0.5392634929645094,0.5392634929645094
41,services,married,high.school,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4326339802862702,0.4326339802862702
59,admin.,married,professional.course,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.40319220799210703,0.40319220799210703
35,blue-collar,married,basic.6y,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,1,0.517621290953246,0.517621290953246
34,admin.,married,university.degree,yes,no,cellular,may,tue,3,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0,0.4691914277376902,0.4691914277376902
37,blue-collar,married,high.school,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1,0.5756354720222119,0.5756354720222119
52,blue-collar,married,basic.4y,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5610857312238222,0.5610857312238222
52,blue-collar,married,basic.4y,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.574752959105972,0.574752959105972
51,management,married,university.degree,yes,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0.43888472488135294,0.43888472488135294
32,services,married,high.school,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1,0.5804258241329959,0.5804258241329959
58,admin.,single,professional.course,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.46741905838444514,0.46741905838444514
58,retired,married,university.degree,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1,0.5888000740825957,0.5888000740825957
57,self-employed,single,high.school,no,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.28572439788154286,0.28572439788154286
42,entrepreneur,married,basic.9y,yes,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,0.47133113284323325,0.47133113284323325
42,technician,divorced,professional.course,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,1,0.590379730849112,0.590379730849112
42,services,single,high.school,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,1,0.5669966657980277,0.5669966657980277
40,entrepreneur,married,professional.course,no,no,telephone,jun,mon,6,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5645697112777276,0.5645697112777276
32,admin.,single,high.school,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.4896803732184575,0.4896803732184575
35,technician,single,high.school,no,no,cellular,nov,wed,5,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.5304518058503543,0.5304518058503543
34,blue-collar,married,basic.9y,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.5208438117902691,0.5208438117902691
47,self-employed,married,university.degree,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.2838244194413262,0.2838244194413262
27,blue-collar,married,basic.9y,yes,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.44324168537835507,0.44324168537835507
30,management,married,university.degree,yes,no,cellular,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.48360801357226707,0.48360801357226707
46,admin.,divorced,university.degree,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.41941183056255793,0.41941183056255793
40,admin.,divorced,university.degree,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4135484892868008,0.4135484892868008
41,technician,single,high.school,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5565771215310067,0.5565771215310067
33,self-employed,single,university.degree,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.3097396502650996,0.3097396502650996
51,management,married,basic.4y,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1,0.5640367994936323,0.5640367994936323
40,technician,married,professional.course,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5502336543636547,0.5502336543636547
39,blue-collar,divorced,basic.6y,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.36283895518462583,0.36283895518462583
38,technician,married,university.degree,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.4926464495654153,0.4926464495654153
29,self-employed,married,high.school,no,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3981039596321368,0.3981039596321368
38,blue-collar,married,basic.9y,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.4842541619306127,0.4842541619306127
31,blue-collar,married,basic.6y,no,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.41382238412843797,0.41382238412843797
45,entrepreneur,married,university.degree,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5010764285466778,0.5010764285466778
31,technician,married,university.degree,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5786484888281415,0.5786484888281415
24,services,single,high.school,yes,yes,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.41456019738517824,0.41456019738517824
45,technician,married,university.degree,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5381901625864474,0.5381901625864474
29,admin.,single,university.degree,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4535492709038594,0.4535492709038594
54,management,married,university.degree,no,yes,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5661999542566866,0.5661999542566866
26,blue-collar,single,basic.9y,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1,0.562971918608944,0.562971918608944
30,admin.,married,high.school,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.2834665347829004,0.2834665347829004
30,admin.,single,university.degree,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.47359723332993453,0.47359723332993453
42,technician,married,basic.6y,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.49253422175399897,0.49253422175399897
38,admin.,single,university.degree,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1,0.5699712394738683,0.5699712394738683
35,technician,single,professional.course,no,yes,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,0.39587147488947283,0.39587147488947283
46,technician,married,basic.9y,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.5807020114840783,0.5807020114840783
25,technician,single,university.degree,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.49250205893466587,0.49250205893466587
53,technician,divorced,professional.course,no,no,telephone,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0,0.24926296925818156,0.24926296925818156
33,blue-collar,married,basic.4y,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.4247601809278496,0.4247601809278496
57,blue-collar,divorced,professional.course,no,no,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.4725492929870939,0.4725492929870939
44,blue-collar,married,professional.course,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.40221846415555884,0.40221846415555884
31,admin.,married,high.school,yes,no,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.3113172618849117,0.3113172618849117
50,technician,married,basic.6y,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5413300810871438,0.5413300810871438
36,admin.,married,university.degree,no,no,cellular,apr,tue,6,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,1,0.5574093737100911,0.5574093737100911
58,entrepreneur,married,university.degree,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1,0.5421941342922234,0.5421941342922234
55,admin.,married,basic.9y,yes,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0,0.2275966502850436,0.2275966502850436
40,admin.,married,high.school,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.32571102821183695,0.32571102821183695
44,technician,married,professional.course,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5403767643693759,0.5403767643693759
44,blue-collar,divorced,basic.9y,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5475135095347824,0.5475135095347824
54,technician,single,university.degree,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.47833095825224375,0.47833095825224375
35,entrepreneur,divorced,high.school,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.5683580928224903,0.5683580928224903
48,entrepreneur,married,professional.course,no,no,telephone,jun,fri,12,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.355869716071888,0.355869716071888
46,blue-collar,married,basic.9y,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.5368655385309624,0.5368655385309624
54,technician,married,professional.course,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.4077892531184306,0.4077892531184306
36,blue-collar,single,basic.9y,yes,no,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.409380427543109,0.409380427543109
33,entrepreneur,married,university.degree,yes,no,telephone,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.4298726690246568,0.4298726690246568
46,admin.,married,high.school,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.542589781738462,0.542589781738462
55,retired,married,basic.9y,yes,yes,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5463269364274403,0.5463269364274403
37,blue-collar,married,basic.4y,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.4747296923693867,0.4747296923693867
